orderid,productid,unitprice_x,quantity,discount,total,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry,productname,supplierid,categoryid,quantityperunit,unitprice_y,unitsinstock,unitsonorder,reorderlevel,discontinued,year_month
11013,23,9.0,10,0.0,90.0,-9223372036854775808,2,1998-09-04,899596800000000000,1998-04-10,1,32.99,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,9,5,-9223372036854775808,9.0,61,0,25,False,1998-09
11013,42,14.0,4,0.0,56.0,-9223372036854775808,2,1998-09-04,899596800000000000,1998-04-10,1,32.99,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,20,5,-9223372036854775808,14.0,26,0,0,True,1998-09
11013,45,9.5,20,0.0,190.0,-9223372036854775808,2,1998-09-04,899596800000000000,1998-04-10,1,32.99,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,21,8,-9223372036854775808,9.5,5,70,15,False,1998-09
11013,68,12.5,2,0.0,25.0,-9223372036854775808,2,1998-09-04,899596800000000000,1998-04-10,1,32.99,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,8,3,-9223372036854775808,12.5,6,10,15,False,1998-09
11014,41,9.65,28,0.1000000014901161,270.2,-9223372036854775808,2,1998-10-04,902275200000000000,1998-04-15,3,23.6,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,19,8,-9223372036854775808,9.65,85,0,10,False,1998-10
11015,30,25.89,15,0.0,388.35,-9223372036854775808,2,1998-10-04,-9223372036854775808,1998-04-20,2,4.62,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,13,8,-9223372036854775808,25.89,10,0,15,False,1998-10
11015,77,13.0,18,0.0,234.0,-9223372036854775808,2,1998-10-04,-9223372036854775808,1998-04-20,2,4.62,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,12,2,-9223372036854775808,13.0,32,0,15,False,1998-10
11016,31,12.5,15,0.0,187.5,-9223372036854775808,9,1998-10-04,902275200000000000,1998-04-13,2,33.8,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,14,4,-9223372036854775808,12.5,0,70,20,False,1998-10
11016,36,19.0,16,0.0,304.0,-9223372036854775808,9,1998-10-04,902275200000000000,1998-04-13,2,33.8,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,17,8,-9223372036854775808,19.0,112,0,20,False,1998-10
11017,3,10.0,25,0.0,250.0,-9223372036854775808,9,,910224000000000000,1998-04-20,2,754.26,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,1,2,-9223372036854775808,10.0,13,70,25,False,
11017,59,55.0,110,0.0,6050.0,-9223372036854775808,9,,910224000000000000,1998-04-20,2,754.26,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,28,4,-9223372036854775808,55.0,79,0,0,False,
11017,70,15.0,30,0.0,450.0,-9223372036854775808,9,,910224000000000000,1998-04-20,2,754.26,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,7,1,-9223372036854775808,15.0,15,10,30,False,
11018,12,38.0,20,0.0,760.0,-9223372036854775808,4,,910224000000000000,1998-04-16,2,11.65,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,5,4,-9223372036854775808,38.0,86,0,0,False,
11018,18,62.5,10,0.0,625.0,-9223372036854775808,4,,910224000000000000,1998-04-16,2,11.65,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,7,8,-9223372036854775808,62.5,42,0,0,False,
11018,56,38.0,5,0.0,190.0,-9223372036854775808,4,,910224000000000000,1998-04-16,2,11.65,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,26,5,-9223372036854775808,38.0,21,10,30,False,
11019,46,12.0,3,0.0,36.0,-9223372036854775808,6,,910224000000000000,,3,3.17,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,21,8,-9223372036854775808,12.0,95,0,0,False,
11019,49,20.0,2,0.0,40.0,-9223372036854775808,6,,910224000000000000,,3,3.17,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,23,3,-9223372036854775808,20.0,10,60,15,False,
11020,10,31.0,24,0.1500000059604644,744.0,-9223372036854775808,2,,912816000000000000,1998-04-16,2,43.3,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,4,8,-9223372036854775808,31.0,31,0,0,False,
11021,2,19.0,11,0.25,209.0,-9223372036854775808,3,,912816000000000000,1998-04-21,1,297.18,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,1,1,-9223372036854775808,19.0,17,40,25,False,
11021,20,81.0,15,0.0,1215.0,-9223372036854775808,3,,912816000000000000,1998-04-21,1,297.18,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,8,3,-9223372036854775808,81.0,40,0,0,False,
11021,26,31.23,63,0.0,1967.49,-9223372036854775808,3,,912816000000000000,1998-04-21,1,297.18,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,11,3,-9223372036854775808,31.23,15,0,0,False,
11021,51,53.0,44,0.25,2332.0,-9223372036854775808,3,,912816000000000000,1998-04-21,1,297.18,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,24,7,-9223372036854775808,53.0,20,0,10,False,
11021,72,34.8,35,0.0,1218.0,-9223372036854775808,3,,912816000000000000,1998-04-21,1,297.18,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,14,4,-9223372036854775808,34.8,14,0,0,False,
11022,19,9.2,35,0.0,322.0,-9223372036854775808,9,,912816000000000000,1998-05-04,2,6.27,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,8,3,-9223372036854775808,9.2,25,0,5,False,
11022,69,36.0,30,0.0,1080.0,-9223372036854775808,9,,912816000000000000,1998-05-04,2,6.27,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,15,4,-9223372036854775808,36.0,26,0,15,False,
11023,7,30.0,4,0.0,120.0,-9223372036854775808,1,,-9223372036854775808,1998-04-24,2,123.83,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,3,7,-9223372036854775808,30.0,15,0,10,False,
11023,43,46.0,30,0.0,1380.0,-9223372036854775808,1,,-9223372036854775808,1998-04-24,2,123.83,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,20,1,-9223372036854775808,46.0,17,10,25,False,
11024,26,31.23,12,0.0,374.76,-9223372036854775808,4,,-9223372036854775808,1998-04-20,1,74.36,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,11,3,-9223372036854775808,31.23,15,0,0,False,
11024,33,2.5,30,0.0,75.0,-9223372036854775808,4,,-9223372036854775808,1998-04-20,1,74.36,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,15,4,-9223372036854775808,2.5,112,0,20,False,
11024,65,21.05,21,0.0,442.05,-9223372036854775808,4,,-9223372036854775808,1998-04-20,1,74.36,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,2,2,-9223372036854775808,21.05,76,0,0,False,
11024,71,21.5,50,0.0,1075.0,-9223372036854775808,4,,-9223372036854775808,1998-04-20,1,74.36,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,15,4,-9223372036854775808,21.5,26,0,0,False,
11025,1,18.0,10,0.1000000014901161,180.0,-9223372036854775808,6,,-9223372036854775808,1998-04-24,3,29.17,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,1,1,-9223372036854775808,18.0,39,0,10,False,
11025,13,6.0,20,0.1000000014901161,120.0,-9223372036854775808,6,,-9223372036854775808,1998-04-24,3,29.17,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,6,8,-9223372036854775808,6.0,24,0,5,False,
11026,18,62.5,8,0.0,500.0,-9223372036854775808,4,,-9223372036854775808,1998-04-28,1,47.09,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,7,8,-9223372036854775808,62.5,42,0,0,False,
11026,51,53.0,10,0.0,530.0,-9223372036854775808,4,,-9223372036854775808,1998-04-28,1,47.09,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,24,7,-9223372036854775808,53.0,20,0,10,False,
11027,24,4.5,30,0.25,135.0,-9223372036854775808,1,,-9223372036854775808,1998-04-20,1,52.52,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,10,1,-9223372036854775808,4.5,20,0,0,True,
11027,62,49.3,21,0.25,1035.3,-9223372036854775808,1,,-9223372036854775808,1998-04-20,1,52.52,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,29,3,-9223372036854775808,49.3,17,0,0,False,
11028,55,24.0,35,0.0,840.0,-9223372036854775808,2,,-9223372036854775808,1998-04-22,1,29.59,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,25,6,-9223372036854775808,24.0,115,0,20,False,
11028,59,55.0,24,0.0,1320.0,-9223372036854775808,2,,-9223372036854775808,1998-04-22,1,29.59,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,28,4,-9223372036854775808,55.0,79,0,0,False,
11029,56,38.0,20,0.0,760.0,-9223372036854775808,4,,-9223372036854775808,1998-04-27,1,47.84,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,26,5,-9223372036854775808,38.0,21,10,30,False,
11029,63,43.9,12,0.0,526.8,-9223372036854775808,4,,-9223372036854775808,1998-04-27,1,47.84,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,7,2,-9223372036854775808,43.9,24,0,5,False,
11030,2,19.0,100,0.25,1900.0,-9223372036854775808,7,,-9223372036854775808,1998-04-27,2,830.75,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,1,1,-9223372036854775808,19.0,17,40,25,False,
11030,5,21.35,70,0.0,1494.5,-9223372036854775808,7,,-9223372036854775808,1998-04-27,2,830.75,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,2,2,-9223372036854775808,21.35,0,0,0,True,
11030,29,123.79,60,0.25,7427.400000000001,-9223372036854775808,7,,-9223372036854775808,1998-04-27,2,830.75,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,12,6,-9223372036854775808,123.79,0,0,0,True,
11030,59,55.0,100,0.25,5500.0,-9223372036854775808,7,,-9223372036854775808,1998-04-27,2,830.75,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,28,4,-9223372036854775808,55.0,79,0,0,False,
11031,1,18.0,45,0.0,810.0,-9223372036854775808,6,,-9223372036854775808,1998-04-24,2,227.22,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,1,1,-9223372036854775808,18.0,39,0,10,False,
11031,13,6.0,80,0.0,480.0,-9223372036854775808,6,,-9223372036854775808,1998-04-24,2,227.22,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,6,8,-9223372036854775808,6.0,24,0,5,False,
11031,24,4.5,21,0.0,94.5,-9223372036854775808,6,,-9223372036854775808,1998-04-24,2,227.22,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,10,1,-9223372036854775808,4.5,20,0,0,True,
11031,64,33.25,20,0.0,665.0,-9223372036854775808,6,,-9223372036854775808,1998-04-24,2,227.22,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,12,5,-9223372036854775808,33.25,22,80,30,False,
11031,71,21.5,16,0.0,344.0,-9223372036854775808,6,,-9223372036854775808,1998-04-24,2,227.22,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,15,4,-9223372036854775808,21.5,26,0,0,False,
11032,36,19.0,35,0.0,665.0,-9223372036854775808,2,,-9223372036854775808,1998-04-23,3,606.19,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,17,8,-9223372036854775808,19.0,112,0,20,False,
11032,38,263.5,25,0.0,6587.5,-9223372036854775808,2,,-9223372036854775808,1998-04-23,3,606.19,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,18,1,-9223372036854775808,263.5,17,0,15,False,
11032,59,55.0,30,0.0,1650.0,-9223372036854775808,2,,-9223372036854775808,1998-04-23,3,606.19,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,28,4,-9223372036854775808,55.0,79,0,0,False,
11033,53,32.8,70,0.1000000014901161,2296.0,-9223372036854775808,7,,-9223372036854775808,1998-04-23,3,84.74,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,24,6,-9223372036854775808,32.8,0,0,0,True,
11033,69,36.0,36,0.1000000014901161,1296.0,-9223372036854775808,7,,-9223372036854775808,1998-04-23,3,84.74,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,15,4,-9223372036854775808,36.0,26,0,15,False,
11034,21,10.0,15,0.1000000014901161,150.0,-9223372036854775808,8,,884044800000000000,1998-04-27,1,40.32,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,8,3,-9223372036854775808,10.0,3,40,5,False,
11034,44,19.45,12,0.0,233.4,-9223372036854775808,8,,884044800000000000,1998-04-27,1,40.32,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,20,2,-9223372036854775808,19.45,27,0,15,False,
11034,61,28.5,6,0.0,171.0,-9223372036854775808,8,,884044800000000000,1998-04-27,1,40.32,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,29,2,-9223372036854775808,28.5,113,0,25,False,
11035,1,18.0,10,0.0,180.0,-9223372036854775808,2,,-9223372036854775808,1998-04-24,2,0.17,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,1,1,-9223372036854775808,18.0,39,0,10,False,
11035,35,18.0,60,0.0,1080.0,-9223372036854775808,2,,-9223372036854775808,1998-04-24,2,0.17,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,16,1,-9223372036854775808,18.0,20,0,15,False,
11035,42,14.0,30,0.0,420.0,-9223372036854775808,2,,-9223372036854775808,1998-04-24,2,0.17,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,20,5,-9223372036854775808,14.0,26,0,0,True,
11035,54,7.45,10,0.0,74.5,-9223372036854775808,2,,-9223372036854775808,1998-04-24,2,0.17,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,25,6,-9223372036854775808,7.45,21,0,10,False,
